,date,call_rate,date_1m_bf,call_rate_1m_bf,Labeling
5495,2023.03.17,3.426,2023.02.17,3.436,None
5496,2023.03.18,3.426,2023.02.18,3.436,None
5497,2023.03.19,3.426,2023.02.19,3.436,None
5498,2023.03.20,3.479,2023.02.20,3.415,Up
5499,2023.03.21,3.464,2023.02.21,3.395,Up
5500,2023.03.22,3.433,2023.02.22,3.423,None
5501,2023.03.23,3.45,2023.02.23,3.456,None
5502,2023.03.24,3.419,2023.02.24,3.432,None
5503,2023.03.25,3.419,2023.02.25,3.432,None
5504,2023.03.26,3.419,2023.02.26,3.432,None
5505,2023.03.27,3.398,2023.02.27,3.428,None
5506,2023.03.28,3.44,2023.02.28,3.46,None
5507,2023.03.29,3.427,2023.02.28,3.46,Down
5508,2023.03.30,3.493,2023.02.28,3.46,Up
5509,2023.03.31,3.569,2023.02.28,3.46,Up
5510,2023.04.01,3.569,2023.03.01,3.46,Up
5511,2023.04.02,3.569,2023.03.02,3.407,Up
5512,2023.04.03,3.449,2023.03.03,3.366,Up
5513,2023.04.04,3.441,2023.03.04,3.366,Up
5514,2023.04.05,3.463,2023.03.05,3.366,Up
5515,2023.04.06,3.4,2023.03.06,3.337,Up
5516,2023.04.07,3.403,2023.03.07,3.428,None
5517,2023.04.08,3.403,2023.03.08,3.458,Down
5518,2023.04.09,3.403,2023.03.09,3.44,Down
5519,2023.04.10,3.419,2023.03.10,3.429,None
5520,2023.04.11,3.452,2023.03.11,3.429,None
5521,2023.04.12,3.43,2023.03.12,3.429,None
5522,2023.04.13,3.438,2023.03.13,3.435,None
5523,2023.04.14,3.491,2023.03.14,3.416,Up
5524,2023.04.15,3.491,2023.03.15,3.37,Up
5525,2023.04.16,3.491,2023.03.16,3.439,Up
5526,2023.04.17,3.478,2023.03.17,3.426,Up
5527,2023.04.18,3.469,2023.03.18,3.426,Up
5528,2023.04.19,3.428,2023.03.19,3.426,None
5529,2023.04.20,3.487,2023.03.20,3.479,None
5530,2023.04.21,3.512,2023.03.21,3.464,Up
5531,2023.04.22,3.512,2023.03.22,3.433,Up
5532,2023.04.23,3.512,2023.03.23,3.45,Up
5533,2023.04.24,3.503,2023.03.24,3.419,Up
5534,2023.04.25,3.512,2023.03.25,3.419,Up
5535,2023.04.26,3.499,2023.03.26,3.419,Up
5536,2023.04.27,3.487,2023.03.27,3.398,Up
5537,2023.04.28,3.549,2023.03.28,3.44,Up
5538,2023.04.29,3.549,2023.03.29,3.427,Up
5539,2023.04.30,3.549,2023.03.30,3.493,Up
5540,2023.05.01,3.549,2023.04.01,3.569,None
5541,2023.05.02,3.512,2023.04.02,3.569,Down
5542,2023.05.03,3.541,2023.04.03,3.449,Up
5543,2023.05.04,3.529,2023.04.04,3.441,Up
5544,2023.05.05,3.529,2023.04.05,3.463,Up
5545,2023.05.06,3.529,2023.04.06,3.4,Up
5546,2023.05.07,3.529,2023.04.07,3.403,Up
5547,2023.05.08,3.591,2023.04.08,3.403,Up
5548,2023.05.09,3.656,2023.04.09,3.403,Up
5549,2023.05.10,3.567,2023.04.10,3.419,Up
5550,2023.05.11,3.559,2023.04.11,3.452,Up
5551,2023.05.12,3.548,2023.04.12,3.43,Up
5552,2023.05.13,3.548,2023.04.13,3.438,Up
5553,2023.05.14,3.548,2023.04.14,3.491,Up
5554,2023.05.15,3.58,2023.04.15,3.491,Up
5555,2023.05.16,3.598,2023.04.16,3.491,Up
5556,2023.05.17,3.6,2023.04.17,3.478,Up
5557,2023.05.18,3.627,2023.04.18,3.469,Up
5558,2023.05.19,3.603,2023.04.19,3.428,Up
5559,2023.05.20,3.603,2023.04.20,3.487,Up
5560,2023.05.21,3.603,2023.04.21,3.512,Up
5561,2023.05.22,3.589,2023.04.22,3.512,Up
5562,2023.05.23,3.559,2023.04.23,3.512,Up
5563,2023.05.24,3.551,2023.04.24,3.503,Up
5564,2023.05.25,3.603,2023.04.25,3.512,Up
5565,2023.05.26,3.557,2023.04.26,3.499,Up
5566,2023.05.27,3.557,2023.04.27,3.487,Up
5567,2023.05.28,3.557,2023.04.28,3.549,None
5568,2023.05.29,3.557,2023.04.29,3.549,None
5569,2023.05.30,3.537,2023.04.30,3.549,None
5570,2023.05.31,3.543,2023.04.30,3.549,None
5571,2023.06.01,3.55,2023.05.01,3.549,None
5572,2023.06.02,3.504,2023.05.02,3.512,None
5573,2023.06.03,3.504,2023.05.03,3.541,Down
5574,2023.06.04,3.504,2023.05.04,3.529,None
5575,2023.06.05,3.487,2023.05.05,3.529,Down
5576,2023.06.06,3.487,2023.05.06,3.529,Down
5577,2023.06.07,3.491,2023.05.07,3.529,Down
5578,2023.06.08,3.561,2023.05.08,3.591,Down
5579,2023.06.09,3.569,2023.05.09,3.656,Down
5580,2023.06.10,3.569,2023.05.10,3.567,None
5581,2023.06.11,3.569,2023.05.11,3.559,None
5582,2023.06.12,3.56,2023.05.12,3.548,None
5583,2023.06.13,3.539,2023.05.13,3.548,None
5584,2023.06.14,3.532,2023.05.14,3.548,None
5585,2023.06.15,3.58,2023.05.15,3.58,Same
5586,2023.06.16,3.592,2023.05.16,3.598,None
5587,2023.06.17,3.592,2023.05.17,3.6,None
5588,2023.06.18,3.592,2023.05.18,3.627,Down
5589,2023.06.19,3.605,2023.05.19,3.603,None
5590,2023.06.20,3.591,2023.05.20,3.603,None
5591,2023.06.21,3.605,2023.05.21,3.603,None
5592,2023.06.22,3.578,2023.05.22,3.589,None
5593,2023.06.23,3.617,2023.05.23,3.559,Up
5594,2023.06.24,3.617,2023.05.24,3.551,Up
5595,2023.06.25,3.617,2023.05.25,3.603,None
5596,2023.06.26,3.559,2023.05.26,3.557,None
5597,2023.06.27,3.52,2023.05.27,3.557,Down
5598,2023.06.28,3.531,2023.05.28,3.557,None
5599,2023.06.29,3.534,2023.05.29,3.557,None
5600,2023.06.30,3.767,2023.05.30,3.537,Up
5601,2023.07.01,3.767,2023.06.01,3.55,Up
5602,2023.07.02,3.767,2023.06.02,3.504,Up
5603,2023.07.03,3.496,2023.06.03,3.504,None
5604,2023.07.04,3.454,2023.06.04,3.504,Down
5605,2023.07.05,3.488,2023.06.05,3.487,None
5606,2023.07.06,3.542,2023.06.06,3.487,Up
5607,2023.07.07,3.588,2023.06.07,3.491,Up
5608,2023.07.08,3.588,2023.06.08,3.561,None
5609,2023.07.09,3.588,2023.06.09,3.569,None
5610,2023.07.10,3.582,2023.06.10,3.569,None
5611,2023.07.11,3.556,2023.06.11,3.569,None
5612,2023.07.12,3.527,2023.06.12,3.56,Down
5613,2023.07.13,3.514,2023.06.13,3.539,None
5614,2023.07.14,3.507,2023.06.14,3.532,None
5615,2023.07.15,3.507,2023.06.15,3.58,Down
5616,2023.07.16,3.507,2023.06.16,3.592,Down
5617,2023.07.17,3.506,2023.06.17,3.592,Down
5618,2023.07.18,3.51,2023.06.18,3.592,Down
5619,2023.07.19,3.502,2023.06.19,3.605,Down
5620,2023.07.20,3.528,2023.06.20,3.591,Down
5621,2023.07.21,3.481,2023.06.21,3.605,Down
5622,2023.07.22,3.481,2023.06.22,3.578,Down
5623,2023.07.23,3.481,2023.06.23,3.617,Down
5624,2023.07.24,3.498,2023.06.24,3.617,Down
5625,2023.07.25,3.49,2023.06.25,3.617,Down
5626,2023.07.26,3.483,2023.06.26,3.559,Down
5627,2023.07.27,3.446,2023.06.27,3.52,Down
5628,2023.07.28,3.461,2023.06.28,3.531,Down
5629,2023.07.29,3.461,2023.06.29,3.534,Down
5630,2023.07.30,3.461,2023.06.30,3.767,Down
5631,2023.07.31,3.488,2023.06.30,3.767,Down
5632,2023.08.01,3.455,2023.07.01,3.767,Down
5633,2023.08.02,3.436,2023.07.02,3.767,Down
5634,2023.08.03,3.45,2023.07.03,3.496,Down
5635,2023.08.04,3.503,2023.07.04,3.454,Up
5636,2023.08.05,3.503,2023.07.05,3.488,None
5637,2023.08.06,3.503,2023.07.06,3.542,Down
5638,2023.08.07,3.535,2023.07.07,3.588,Down
5639,2023.08.08,3.485,2023.07.08,3.588,Down
5640,2023.08.09,3.487,2023.07.09,3.588,Down
5641,2023.08.10,3.592,2023.07.10,3.582,None
5642,2023.08.11,3.576,2023.07.11,3.556,None
5643,2023.08.12,3.576,2023.07.12,3.527,Up
5644,2023.08.13,3.576,2023.07.13,3.514,Up
5645,2023.08.14,3.58,2023.07.14,3.507,Up
5646,2023.08.15,3.58,2023.07.15,3.507,Up
5647,2023.08.16,3.569,2023.07.16,3.507,Up
5648,2023.08.17,3.557,2023.07.17,3.506,Up
5649,2023.08.18,3.547,2023.07.18,3.51,Up
5650,2023.08.19,3.547,2023.07.19,3.502,Up
5651,2023.08.20,3.547,2023.07.20,3.528,None
5652,2023.08.21,3.545,2023.07.21,3.481,Up
5653,2023.08.22,3.54,2023.07.22,3.481,Up
5654,2023.08.23,3.56,2023.07.23,3.481,Up
5655,2023.08.24,3.572,2023.07.24,3.498,Up
5656,2023.08.25,3.565,2023.07.25,3.49,Up
5657,2023.08.26,3.565,2023.07.26,3.483,Up
5658,2023.08.27,3.565,2023.07.27,3.446,Up
5659,2023.08.28,3.563,2023.07.28,3.461,Up
5660,2023.08.29,3.564,2023.07.29,3.461,Up
5661,2023.08.30,3.577,2023.07.30,3.461,Up
5662,2023.08.31,3.62,2023.07.31,3.488,Up
5663,2023.09.01,3.567,2023.08.01,3.455,Up
5664,2023.09.02,3.567,2023.08.02,3.436,Up
5665,2023.09.03,3.567,2023.08.03,3.45,Up
5666,2023.09.04,3.545,2023.08.04,3.503,Up
5667,2023.09.05,3.51,2023.08.05,3.503,None
5668,2023.09.06,3.496,2023.08.06,3.503,None
5669,2023.09.07,3.54,2023.08.07,3.535,None
5670,2023.09.08,3.593,2023.08.08,3.485,Up
5671,2023.09.09,3.593,2023.08.09,3.487,Up
5672,2023.09.10,3.593,2023.08.10,3.592,None
5673,2023.09.11,3.602,2023.08.11,3.576,None
5674,2023.09.12,3.597,2023.08.12,3.576,None
5675,2023.09.13,3.592,2023.08.13,3.576,None
5676,2023.09.14,3.587,2023.08.14,3.58,None
5677,2023.09.15,3.58,2023.08.15,3.58,Same
5678,2023.09.16,3.58,2023.08.16,3.569,None
5679,2023.09.17,3.58,2023.08.17,3.557,None
5680,2023.09.18,3.583,2023.08.18,3.547,Up
5681,2023.09.19,3.609,2023.08.19,3.547,Up
5682,2023.09.20,3.619,2023.08.20,3.547,Up
5683,2023.09.21,3.594,2023.08.21,3.545,Up
5684,2023.09.22,3.618,2023.08.22,3.54,Up
5685,2023.09.23,3.618,2023.08.23,3.56,Up
5686,2023.09.24,3.618,2023.08.24,3.572,Up
5687,2023.09.25,3.63,2023.08.25,3.565,Up
5688,2023.09.26,3.62,2023.08.26,3.565,Up
5689,2023.09.27,3.829,2023.08.27,3.565,Up
5690,2023.09.28,3.829,2023.08.28,3.563,Up
5691,2023.09.29,3.829,2023.08.29,3.564,Up
5692,2023.09.30,3.829,2023.08.30,3.577,Up
5693,2023.10.01,3.829,2023.09.01,3.567,Up
5694,2023.10.02,3.829,2023.09.02,3.567,Up
5695,2023.10.03,3.829,2023.09.03,3.567,Up
5696,2023.10.04,3.555,2023.09.04,3.545,None
5697,2023.10.05,3.527,2023.09.05,3.51,None
5698,2023.10.06,3.502,2023.09.06,3.496,None
5699,2023.10.07,3.502,2023.09.07,3.54,Down
5700,2023.10.08,3.502,2023.09.08,3.593,Down
5701,2023.10.09,3.502,2023.09.09,3.593,Down
5702,2023.10.10,3.471,2023.09.10,3.593,Down
5703,2023.10.11,3.473,2023.09.11,3.602,Down
5704,2023.10.12,3.512,2023.09.12,3.597,Down
5705,2023.10.13,3.542,2023.09.13,3.592,Down
5706,2023.10.14,3.542,2023.09.14,3.587,Down
5707,2023.10.15,3.542,2023.09.15,3.58,Down
5708,2023.10.16,3.518,2023.09.16,3.58,Down
5709,2023.10.17,3.493,2023.09.17,3.58,Down
5710,2023.10.18,3.492,2023.09.18,3.583,Down
5711,2023.10.19,3.505,2023.09.19,3.609,Down
5712,2023.10.20,3.523,2023.09.20,3.619,Down
5713,2023.10.21,3.523,2023.09.21,3.594,Down
5714,2023.10.22,3.523,2023.09.22,3.618,Down
5715,2023.10.23,3.538,2023.09.23,3.618,Down
5716,2023.10.24,3.531,2023.09.24,3.618,Down
5717,2023.10.25,3.561,2023.09.25,3.63,Down
5718,2023.10.26,3.556,2023.09.26,3.62,Down
5719,2023.10.27,3.494,2023.09.27,3.829,Down
5720,2023.10.28,3.494,2023.09.28,3.829,Down
5721,2023.10.29,3.494,2023.09.29,3.829,Down
5722,2023.10.30,3.515,2023.09.30,3.829,Down
5723,2023.10.31,3.5,2023.09.30,3.829,Down
5724,2023.11.01,3.516,2023.10.01,3.829,Down
5725,2023.11.02,3.49,2023.10.02,3.829,Down
5726,2023.11.03,3.52,2023.10.03,3.829,Down
5727,2023.11.04,3.52,2023.10.04,3.555,Down
5728,2023.11.05,3.52,2023.10.05,3.527,None
5729,2023.11.06,3.526,2023.10.06,3.502,None
5730,2023.11.07,3.463,2023.10.07,3.502,Down
5731,2023.11.08,3.484,2023.10.08,3.502,None
5732,2023.11.09,3.563,2023.10.09,3.502,Up
5733,2023.11.10,3.593,2023.10.10,3.471,Up
5734,2023.11.11,3.593,2023.10.11,3.473,Up
5735,2023.11.12,3.593,2023.10.12,3.512,Up
5736,2023.11.13,3.575,2023.10.13,3.542,Up
5737,2023.11.14,3.579,2023.10.14,3.542,Up
5738,2023.11.15,3.57,2023.10.15,3.542,None
5739,2023.11.16,3.585,2023.10.16,3.518,Up
5740,2023.11.17,3.601,2023.10.17,3.493,Up
5741,2023.11.18,3.601,2023.10.18,3.492,Up
5742,2023.11.19,3.601,2023.10.19,3.505,Up
5743,2023.11.20,3.597,2023.10.20,3.523,Up
5744,2023.11.21,3.585,2023.10.21,3.523,Up
5745,2023.11.22,3.62,2023.10.22,3.523,Up
5746,2023.11.23,3.598,2023.10.23,3.538,Up
5747,2023.11.24,3.606,2023.10.24,3.531,Up
5748,2023.11.25,3.606,2023.10.25,3.561,Up
5749,2023.11.26,3.606,2023.10.26,3.556,Up
5750,2023.11.27,3.604,2023.10.27,3.494,Up
5751,2023.11.28,3.581,2023.10.28,3.494,Up
5752,2023.11.29,3.595,2023.10.29,3.494,Up
5753,2023.11.30,3.67,2023.10.30,3.515,Up
5754,2023.12.01,3.552,2023.11.01,3.516,Up
5755,2023.12.02,3.552,2023.11.02,3.49,Up
5756,2023.12.03,3.552,2023.11.03,3.52,Up
5757,2023.12.04,3.556,2023.11.04,3.52,Up
5758,2023.12.05,3.549,2023.11.05,3.52,None
5759,2023.12.06,3.516,2023.11.06,3.526,None
5760,2023.12.07,3.618,2023.11.07,3.463,Up
5761,2023.12.08,3.683,2023.11.08,3.484,Up
5762,2023.12.09,3.683,2023.11.09,3.563,Up
5763,2023.12.10,3.683,2023.11.10,3.593,Up
5764,2023.12.11,3.712,2023.11.11,3.593,Up
5765,2023.12.12,3.68,2023.11.12,3.593,Up
5766,2023.12.13,3.655,2023.11.13,3.575,Up
5767,2023.12.14,3.674,2023.11.14,3.579,Up
5768,2023.12.15,3.649,2023.11.15,3.57,Up
5769,2023.12.16,3.649,2023.11.16,3.585,Up
5770,2023.12.17,3.649,2023.11.17,3.601,Up
5771,2023.12.18,3.69,2023.11.18,3.601,Up
5772,2023.12.19,3.719,2023.11.19,3.601,Up
5773,2023.12.20,3.686,2023.11.20,3.597,Up
5774,2023.12.21,3.629,2023.11.21,3.585,Up
5775,2023.12.22,3.638,2023.11.22,3.62,None
5776,2023.12.23,3.638,2023.11.23,3.598,Up
5777,2023.12.24,3.638,2023.11.24,3.606,Up
5778,2023.12.25,3.638,2023.11.25,3.606,Up
5779,2023.12.26,3.632,2023.11.26,3.606,None
5780,2023.12.27,3.556,2023.11.27,3.604,Down
5781,2023.12.28,3.6,2023.11.28,3.581,None
5782,2023.12.29,3.906,2023.11.29,3.595,Up
5783,2023.12.30,3.906,2023.11.30,3.67,Up
5784,2023.12.31,3.906,2023.11.30,3.67,Up
5785,2024.01.01,3.906,2023.12.01,3.552,Up
5786,2024.01.02,3.535,2023.12.02,3.552,None
5787,2024.01.03,3.422,2023.12.03,3.552,Down
5788,2024.01.04,3.391,2023.12.04,3.556,Down
5789,2024.01.05,3.384,2023.12.05,3.549,Down
5790,2024.01.06,3.384,2023.12.06,3.516,Down
5791,2024.01.07,3.384,2023.12.07,3.618,Down
5792,2024.01.08,3.378,2023.12.08,3.683,Down
5793,2024.01.09,3.412,2023.12.09,3.683,Down
5794,2024.01.10,3.503,2023.12.10,3.683,Down
5795,2024.01.11,3.393,2023.12.11,3.712,Down
5796,2024.01.12,3.432,2023.12.12,3.68,Down
5797,2024.01.13,3.432,2023.12.13,3.655,Down
5798,2024.01.14,3.432,2023.12.14,3.674,Down
5799,2024.01.15,3.473,2023.12.15,3.649,Down
5800,2024.01.16,3.492,2023.12.16,3.649,Down
5801,2024.01.17,3.499,2023.12.17,3.649,Down
5802,2024.01.18,3.507,2023.12.18,3.69,Down
5803,2024.01.19,3.525,2023.12.19,3.719,Down
5804,2024.01.20,3.525,2023.12.20,3.686,Down
5805,2024.01.21,3.525,2023.12.21,3.629,Down
5806,2024.01.22,3.523,2023.12.22,3.638,Down
5807,2024.01.23,3.474,2023.12.23,3.638,Down
5808,2024.01.24,3.449,2023.12.24,3.638,Down
5809,2024.01.25,3.46,2023.12.25,3.638,Down
5810,2024.01.26,3.504,2023.12.26,3.632,Down
5811,2024.01.27,3.504,2023.12.27,3.556,Down
5812,2024.01.28,3.504,2023.12.28,3.6,Down
5813,2024.01.29,3.484,2023.12.29,3.906,Down
5814,2024.01.30,3.545,2023.12.30,3.906,Down
5815,2024.01.31,3.613,2023.12.31,3.906,Down
5816,2024.02.01,3.573,2024.01.01,3.906,Down
5817,2024.02.02,3.541,2024.01.02,3.535,None
5818,2024.02.03,3.541,2024.01.03,3.422,Up
5819,2024.02.04,3.541,2024.01.04,3.391,Up
5820,2024.02.05,3.573,2024.01.05,3.384,Up
5821,2024.02.06,3.572,2024.01.06,3.384,Up
5822,2024.02.07,3.518,2024.01.07,3.384,Up
5823,2024.02.08,3.601,2024.01.08,3.378,Up
5824,2024.02.09,3.601,2024.01.09,3.412,Up
5825,2024.02.10,3.601,2024.01.10,3.503,Up
5826,2024.02.11,3.601,2024.01.11,3.393,Up
5827,2024.02.12,3.601,2024.01.12,3.432,Up
5828,2024.02.13,3.62,2024.01.13,3.432,Up
5829,2024.02.14,3.644,2024.01.14,3.432,Up
5830,2024.02.15,3.682,2024.01.15,3.473,Up
5831,2024.02.16,3.661,2024.01.16,3.492,Up
5832,2024.02.17,3.661,2024.01.17,3.499,Up
5833,2024.02.18,3.661,2024.01.18,3.507,Up
5834,2024.02.19,3.634,2024.01.19,3.525,Up
5835,2024.02.20,3.59,2024.01.20,3.525,Up
5836,2024.02.21,3.625,2024.01.21,3.525,Up
5837,2024.02.22,3.659,2024.01.22,3.523,Up
5838,2024.02.23,3.677,2024.01.23,3.474,Up
5839,2024.02.24,3.677,2024.01.24,3.449,Up
5840,2024.02.25,3.677,2024.01.25,3.46,Up
5841,2024.02.26,3.568,2024.01.26,3.504,Up
5842,2024.02.27,3.465,2024.01.27,3.504,Down
5843,2024.02.28,3.401,2024.01.28,3.504,Down
5844,2024.02.29,3.463,2024.01.29,3.484,None
5845,2024.03.01,3.463,2024.02.01,3.573,Down
5846,2024.03.02,3.463,2024.02.02,3.541,Down
5847,2024.03.03,3.463,2024.02.03,3.541,Down
5848,2024.03.04,3.366,2024.02.04,3.541,Down
5849,2024.03.05,3.237,2024.02.05,3.573,Down
5850,2024.03.06,3.477,2024.02.06,3.572,Down
5851,2024.03.07,3.375,2024.02.07,3.518,Down
5852,2024.03.08,3.546,2024.02.08,3.601,Down
5853,2024.03.09,3.546,2024.02.09,3.601,Down
5854,2024.03.10,3.546,2024.02.10,3.601,Down
5855,2024.03.11,3.4,2024.02.11,3.601,Down
5856,2024.03.12,3.421,2024.02.12,3.601,Down
5857,2024.03.13,3.471,2024.02.13,3.62,Down
5858,2024.03.14,3.486,2024.02.14,3.644,Down
5859,2024.03.15,3.464,2024.02.15,3.682,Down
5860,2024.03.16,3.464,2024.02.16,3.661,Down
5861,2024.03.17,3.464,2024.02.17,3.661,Down
5862,2024.03.18,3.441,2024.02.18,3.661,Down
5863,2024.03.19,3.513,2024.02.19,3.634,Down
5864,2024.03.20,3.533,2024.02.20,3.59,Down
5865,2024.03.21,3.529,2024.02.21,3.625,Down
5866,2024.03.22,3.476,2024.02.22,3.659,Down
5867,2024.03.23,3.476,2024.02.23,3.677,Down
5868,2024.03.24,3.476,2024.02.24,3.677,Down
5869,2024.03.25,3.482,2024.02.25,3.677,Down
5870,2024.03.26,3.472,2024.02.26,3.568,Down
5871,2024.03.27,3.44,2024.02.27,3.465,None
5872,2024.03.28,3.502,2024.02.28,3.401,Up
5873,2024.03.29,3.574,2024.02.29,3.463,Up
5874,2024.03.30,3.574,2024.02.29,3.463,Up
5875,2024.03.31,3.574,2024.02.29,3.463,Up
5876,2024.04.01,3.501,2024.03.01,3.463,Up
5877,2024.04.02,3.479,2024.03.02,3.463,None
5878,2024.04.03,3.445,2024.03.03,3.463,None
5879,2024.04.04,3.499,2024.03.04,3.366,Up
5880,2024.04.05,3.526,2024.03.05,3.237,Up
5881,2024.04.06,3.526,2024.03.06,3.477,Up
5882,2024.04.07,3.526,2024.03.07,3.375,Up
5883,2024.04.08,3.544,2024.03.08,3.546,None
5884,2024.04.09,3.461,2024.03.09,3.546,Down
5885,2024.04.10,3.461,2024.03.10,3.546,Down
5886,2024.04.11,3.503,2024.03.11,3.4,Up
5887,2024.04.12,3.5,2024.03.12,3.421,Up
5888,2024.04.13,3.5,2024.03.13,3.471,None
5889,2024.04.14,3.5,2024.03.14,3.486,None
5890,2024.04.15,3.494,2024.03.15,3.464,Up
5891,2024.04.16,3.42,2024.03.16,3.464,Down
5892,2024.04.17,3.485,2024.03.17,3.464,None
5893,2024.04.18,3.519,2024.03.18,3.441,Up
5894,2024.04.19,3.514,2024.03.19,3.513,None
5895,2024.04.20,3.514,2024.03.20,3.533,None
5896,2024.04.21,3.514,2024.03.21,3.529,None
5897,2024.04.22,3.533,2024.03.22,3.476,Up
5898,2024.04.23,3.532,2024.03.23,3.476,Up
5899,2024.04.24,3.519,2024.03.24,3.476,Up
5900,2024.04.25,3.562,2024.03.25,3.482,Up
5901,2024.04.26,3.581,2024.03.26,3.472,Up
5902,2024.04.27,3.581,2024.03.27,3.44,Up
5903,2024.04.28,3.581,2024.03.28,3.502,Up
5904,2024.04.29,3.573,2024.03.29,3.574,None
5905,2024.04.30,3.655,2024.03.30,3.574,Up
5906,2024.05.01,3.655,2024.04.01,3.501,Up
5907,2024.05.02,3.489,2024.04.02,3.479,None
5908,2024.05.03,3.475,2024.04.03,3.445,Up
5909,2024.05.04,3.475,2024.04.04,3.499,None
5910,2024.05.05,3.475,2024.04.05,3.526,Down
5911,2024.05.06,3.475,2024.04.06,3.526,Down
5912,2024.05.07,3.5,2024.04.07,3.526,None
5913,2024.05.08,3.485,2024.04.08,3.544,Down
5914,2024.05.09,3.5,2024.04.09,3.461,Up
5915,2024.05.10,3.546,2024.04.10,3.461,Up
5916,2024.05.11,3.546,2024.04.11,3.503,Up
5917,2024.05.12,3.546,2024.04.12,3.5,Up
5918,2024.05.13,3.574,2024.04.13,3.5,Up
5919,2024.05.14,3.563,2024.04.14,3.5,Up
5920,2024.05.15,3.563,2024.04.15,3.494,Up
5921,2024.05.16,3.542,2024.04.16,3.42,Up
5922,2024.05.17,3.534,2024.04.17,3.485,Up
5923,2024.05.18,3.534,2024.04.18,3.519,None
5924,2024.05.19,3.534,2024.04.19,3.514,None
5925,2024.05.20,3.539,2024.04.20,3.514,None
5926,2024.05.21,3.531,2024.04.21,3.514,None
5927,2024.05.22,3.531,2024.04.22,3.533,None
5928,2024.05.23,3.556,2024.04.23,3.532,None
5929,2024.05.24,3.565,2024.04.24,3.519,Up
5930,2024.05.25,3.565,2024.04.25,3.562,None
5931,2024.05.26,3.565,2024.04.26,3.581,None
5932,2024.05.27,3.555,2024.04.27,3.581,None
5933,2024.05.28,3.52,2024.04.28,3.581,Down
5934,2024.05.29,3.523,2024.04.29,3.573,Down
5935,2024.05.30,3.528,2024.04.30,3.655,Down
5936,2024.05.31,3.58,2024.04.30,3.655,Down
5937,2024.06.01,3.58,2024.05.01,3.655,Down
5938,2024.06.02,3.58,2024.05.02,3.489,Up
5939,2024.06.03,3.539,2024.05.03,3.475,Up
5940,2024.06.04,3.483,2024.05.04,3.475,None
5941,2024.06.05,3.502,2024.05.05,3.475,None
5942,2024.06.06,3.502,2024.05.06,3.475,None
5943,2024.06.07,3.587,2024.05.07,3.5,Up
5944,2024.06.08,3.587,2024.05.08,3.485,Up
5945,2024.06.09,3.587,2024.05.09,3.5,Up
5946,2024.06.10,3.599,2024.05.10,3.546,Up
5947,2024.06.11,3.591,2024.05.11,3.546,Up
5948,2024.06.12,3.556,2024.05.12,3.546,None
5949,2024.06.13,3.531,2024.05.13,3.574,Down
5950,2024.06.14,3.503,2024.05.14,3.563,Down
5951,2024.06.15,3.503,2024.05.15,3.563,Down
5952,2024.06.16,3.503,2024.05.16,3.542,Down
