word,up,down,total,polar_score,polarity
계약자/NNG,16,11,27,1.3183720991973447,Hawkish
사노피/NNG,15,8,23,1.699464034121577,Hawkish
포트/NNG,66,42,108,1.424312714311417,Hawkish
반려/NNG,20,5,25,3.625523272792698,Hawkish
위탁/NNG,86,49,135,1.590790823776388,Hawkish
하락/NNG;회복/NNG,13,7,20,1.6832786623680382,Hawkish
계층/NNG,114,53,167,1.9495738353696583,Hawkish
자산/NNG;늘/VV,25,11,36,2.059956404995851,Hawkish
따른다/VV,18,10,28,1.631485472756714,Hawkish
예산/NNG,591,408,999,1.3129192734194146,Hawkish
결손/NNG,90,25,115,3.2629709455134277,Hawkish
거시경제금융회의/NNG,31,19,50,1.4788318612707056,Hawkish
물가/NNG;상승률/NNG;넘/VV,11,6,17,1.661698166696653,Hawkish
외무/NNG,35,6,41,5.28722143948935,Hawkish
근로자의날/NNG,22,5,27,3.988075600071967,Hawkish
fed/NNG;금리/NNG;인상/NNG;가능성/NNG;높/VA,11,7,18,1.424312714311417,Hawkish
소음/NNG,31,10,41,2.8097805364143404,Hawkish
임재/NNG,16,7,23,2.0717275844529706,Hawkish
부정적/VAX;안정/NNG;부정적/VAX,18,12,30,1.3595712272972618,Hawkish
주자/NNG,54,37,91,1.3228260589919303,Hawkish
전망/NNG;웃돌/VV,71,34,105,1.8927364144726582,Hawkish
원지수/NNG,21,4,25,4.758499295540416,Hawkish
재시공/NNG,11,7,18,1.424312714311417,Hawkish
샐러드/NNG,19,10,29,1.7221235545765314,Hawkish
구멍/NNG,22,10,32,1.9940378000359835,Hawkish
예산편성/NNG,16,9,25,1.6113436767967546,Hawkish
경제/NNG;성장률/NNG;둔화/NNG,37,24,61,1.3973370947221855,Hawkish
성원/NNG,11,6,17,1.661698166696653,Hawkish
배배/MAG,69,37,106,1.6902777420452442,Hawkish
끔찍/NNG,16,8,24,1.8127616363963488,Hawkish
증권자금/NNG,70,22,92,2.8839389669941915,Hawkish
드러냄/VV,11,7,18,1.424312714311417,Hawkish
서서/NNG,401,199,600,1.826425668831497,Hawkish
어르신/NNG,12,5,17,2.1753139636756185,Hawkish
하이브리드/NNG,49,32,81,1.3878956278659547,Hawkish
난감/NNG,16,4,20,3.6255232727926976,Hawkish
스민/VV,17,8,25,1.9260592386711206,Hawkish
국제/NNG;원자재/NNG;가격/NNG;상승/NNG,20,9,29,2.0141795959959437,Hawkish
트릴/NNG,14,9,23,1.4099257171971604,Hawkish
가격/NNG;강세/NNG,31,18,49,1.560989186896856,Hawkish
세입자/NNG,44,11,55,3.6255232727926976,Hawkish
유동부채/NNG,77,20,97,3.4895661500629718,Hawkish
esg투자/NNG,199,47,246,3.8376549536475895,Hawkish
장률/NNG,87,46,133,1.7142419822443733,Hawkish
성금요일/NNG,74,12,86,5.589348378888742,Hawkish
성장/NNG;경로/NNG;불확실성/NNG;높/VA,29,13,42,2.0219264405959274,Hawkish
용납/NNG,14,8,22,1.5861664318468052,Hawkish
잔치/NNG,47,16,63,2.6624936534571377,Hawkish
뜯어보/VV,314,156,470,1.8243819032963253,Hawkish
예상/NNG;지연/NNG,23,11,34,1.895159892596183,Hawkish
수요/NNG;제약/NNG,13,6,19,1.9638251060960445,Hawkish
량도/NNG,22,15,37,1.3293585333573226,Hawkish
카드/NNG,837,513,1350,1.4788318612707056,Hawkish
순이익/NNG;감소/NNG,37,14,51,2.3954350195237466,Hawkish
압승/NNG,55,18,73,2.769496944494422,Hawkish
재발/NNG,96,56,152,1.5537956883397277,Hawkish
일문일답/NNG,32,10,42,2.9004186182341583,Hawkish
호실적/NNG,136,75,211,1.6435705503326896,Hawkish
정연/NNG,22,2,24,9.970189000179918,Hawkish
협동/NNG,13,5,18,2.3565901273152536,Hawkish
수수수/MAG,595,388,983,1.3899396567729738,Hawkish
경기/NNG;모멘텀/NNG;둔화/NNG,33,22,55,1.3595712272972618,Hawkish
유동성/NNG;위험/NNG,64,42,106,1.3811517229686467,Hawkish
구역/NNG,142,36,178,3.575168782892799,Hawkish
줄기/NNG,14,8,22,1.5861664318468052,Hawkish
인다/VV,14,3,17,4.229777151591481,Hawkish
리도/NNG,16,7,23,2.0717275844529706,Hawkish
소비/NNG;회복/NNG;더디/VA,15,4,19,3.398928068243154,Hawkish
벤처펀드/NNG,12,7,19,1.5537956883397277,Hawkish
연방예금보험공사/NNG,24,14,38,1.5537956883397277,Hawkish
환입/NNG,48,22,70,1.977558148796017,Hawkish
누그러졌/VV,49,26,75,1.7081792342965594,Hawkish
우선순위/NNG,144,76,220,1.7173531292175939,Hawkish
급랭/NNG,24,12,36,1.8127616363963488,Hawkish
쌓여/VV,48,25,73,1.7402511709404949,Hawkish
대미/NNG;무역/NNG;흑자/NNG,11,6,17,1.661698166696653,Hawkish
등록제/NNG,16,5,21,2.9004186182341583,Hawkish
발사/NNG,105,64,169,1.48703102985638,Hawkish
악천후/NNG,17,3,20,5.136157969789655,Hawkish
진격/NNG,14,4,18,3.1723328636936103,Hawkish
부동산/NNG;상승/NNG,20,5,25,3.625523272792698,Hawkish
대유/NNG,30,17,47,1.5994955615261899,Hawkish
비용/NNG;부담/NNG,79,51,130,1.404001659561878,Hawkish
어색/NNG,19,11,30,1.5655668677968468,Hawkish
관찰대상국/NNG,49,20,69,2.2206330045855274,Hawkish
소매/NNG;판매/NNG;둔화/NNG,14,5,19,2.5378662909548884,Hawkish
인구증가/NNG,22,13,35,1.5338752307969103,Hawkish
크라우드펀딩/NNG,29,5,34,5.257008745549412,Hawkish
수요/NNG;살/VV,12,6,18,1.8127616363963488,Hawkish
테이퍼링/NNG,525,335,860,1.4204475509075867,Hawkish
베이비부머/NNG,28,12,40,2.1148885757957405,Hawkish
건전성/NNG;악화/NNG,20,13,33,1.3944320279971913,Hawkish
내수/NNG;개선/NNG,25,8,33,2.832440056869295,Hawkish
채였/VV,12,6,18,1.8127616363963488,Hawkish
복사/NNG,436,288,724,1.3721598497722365,Hawkish
물가/NNG;상방/NNG;위험/NNG,65,24,89,2.4547813826200557,Hawkish
플레이스/NNG,19,6,25,2.870205924294219,Hawkish
형편/NNG,13,9,22,1.309216737397363,Hawkish
줄어든다면/VV,15,9,24,1.5106346969969573,Hawkish
결기/NNG,25,4,29,5.66488011373859,Hawkish
휴일/NNG,68,44,112,1.4007703553971786,Hawkish
러셀지수/NNG,12,6,18,1.8127616363963488,Hawkish
채금/NNG,13,6,19,1.9638251060960445,Hawkish
때때때때/MAG,57,19,76,2.7191424545945235,Hawkish
완화/NNG;상승/NNG,14,6,20,2.1148885757957405,Hawkish
예상/NNG;견조/NNG,59,38,97,1.4072754808866392,Hawkish
피크/NNG,436,98,534,4.03246976259596,Hawkish
가격/NNG;지지/NNG,17,10,27,1.5408473909368965,Hawkish
무역협회/NNG,27,7,34,3.4960402987643877,Hawkish
경제/NNG;지표/NNG;양호/NNG,25,17,42,1.332912967938492,Hawkish
미/NNG;국채/NNG;금리/NNG;급락/NNG,16,2,18,7.251046545585395,Hawkish
긴박감/NNG,15,10,25,1.3595712272972615,Hawkish
유가/NNG;지지/NNG,23,7,30,2.978108402651145,Hawkish
임금격차/NNG,13,9,22,1.309216737397363,Hawkish
아웃풋갭/NNG,78,23,101,3.073813209541635,Hawkish
소비자/NNG;물가/NNG;오르/VV,25,17,42,1.332912967938492,Hawkish
책임준비금/NNG,74,18,92,3.726232252592495,Hawkish
캐리/NNG;부담/NNG,13,7,20,1.6832786623680382,Hawkish
고점/NNG,1666,1065,2731,1.4178689606743273,Hawkish
금융시장/NNG;상승/NNG,12,7,19,1.5537956883397277,Hawkish
속등/NNG,20,11,31,1.647965123996681,Hawkish
위험/NNG;증대/NNG,41,22,63,1.689164252096598,Hawkish
교훈/NNG,50,19,69,2.3852126794688804,Hawkish
산술/NNG,14,6,20,2.1148885757957405,Hawkish
신용/NNG;위축/NNG,16,5,21,2.9004186182341583,Hawkish
국민소득/NNG,34,20,54,1.5408473909368965,Hawkish
매도가능증권/NNG,29,7,36,3.755006246821009,Hawkish
널리/MAG,26,12,38,1.9638251060960445,Hawkish
초당/NNG,13,7,20,1.6832786623680382,Hawkish
방정식/NNG,19,5,24,3.444247109153063,Hawkish
기고효과/NNG,55,3,58,16.61698166696653,Hawkish
시차/NNG,764,527,1291,1.313994203232268,Hawkish
ecb/NNG;매파/NNG,29,15,44,1.7523362485164709,Hawkish
매출인식/NNG,11,6,17,1.661698166696653,Hawkish
안통/NNG,308,143,451,1.9522048391960682,Hawkish
비경쟁인수/NNG,59,35,94,1.5278990935340655,Hawkish
종착점/NNG,27,11,38,2.224752917395519,Hawkish
시간외거래/NNG,160,87,247,1.6669072518587118,Hawkish
스태그플레이션/NNG;우려/NNG,49,15,64,2.9608440061140366,Hawkish
중간선거/NNG,130,78,208,1.5106346969969573,Hawkish
자산/NNG;확대/NNG,28,14,42,1.812761636396349,Hawkish
금안/NNG,182,103,285,1.6015661059424056,Hawkish
높이/NNG,96,44,140,1.977558148796017,Hawkish
적지/NNG,14,4,18,3.1723328636936103,Hawkish
금리/NNG;원달러/NNG;상승/NNG,15,4,19,3.398928068243154,Hawkish
처장/NNG,27,10,37,2.447228209135071,Hawkish
중중/NNG,599,342,941,1.5874915500020657,Hawkish
인플레이션/NNG;상방/NNG;위험/NNG,38,20,58,1.7221235545765314,Hawkish
대국민/NNG,29,9,38,2.920560414194118,Hawkish
제사/NNG,11,7,18,1.424312714311417,Hawkish
서열/NNG,15,10,25,1.3595712272972615,Hawkish
위험/NNG;확산/NNG,27,16,43,1.5295176307094194,Hawkish
수비/NNG,11,6,17,1.661698166696653,Hawkish
앞당겨졌/VV,20,9,29,2.0141795959959437,Hawkish
각인/NNG,14,5,19,2.5378662909548884,Hawkish
부가세/NNG,120,45,165,2.4170155151951316,Hawkish
수리/NNG,23,8,31,2.6058448523197515,Hawkish
채산성/NNG,38,18,56,1.9134706161961461,Hawkish
국토/NNG,54,31,85,1.5788569091194007,Hawkish
가해질/VV,25,14,39,1.618537175353883,Hawkish
만만/NNG,357,219,576,1.4775248954189417,Hawkish
마이너스값/NNG,16,8,24,1.8127616363963488,Hawkish
연한/VA,30,4,34,6.797856136486308,Hawkish
준채/NNG,12,7,19,1.5537956883397277,Hawkish
산업협회/NNG,14,7,21,1.812761636396349,Hawkish
매입채무/NNG,27,15,42,1.631485472756714,Hawkish
고용/NNG;지표/NNG;경계/NNG,13,7,20,1.6832786623680382,Hawkish
장용/NNG,15,5,20,2.719142454594523,Hawkish
바랐/VV,25,1,26,22.65952045495436,Hawkish
세미나/NNG,130,70,200,1.6832786623680382,Hawkish
진한/VA,28,16,44,1.5861664318468052,Hawkish
협동조합/NNG,14,5,19,2.5378662909548884,Hawkish
세수진도율/NNG,36,11,47,2.9663372231940257,Hawkish
유가/NNG;지정학/NNG;위험/NNG,13,6,19,1.9638251060960445,Hawkish
소비/NNG;심리/NNG;위축/NNG,37,19,56,1.765057382806971,Hawkish
지상/NNG,32,13,45,2.2310912447955062,Hawkish
축축/NNG,54,36,90,1.3595712272972618,Hawkish
기아/NNG,57,18,75,2.8702059242942193,Hawkish
수익성/NNG;약화/NNG,18,12,30,1.3595712272972618,Hawkish
상업화/NNG,13,5,18,2.3565901273152536,Hawkish
인상/NNG;경기/NNG;둔화/NNG,14,3,17,4.229777151591481,Hawkish
물가/NNG;충격/NNG,72,33,105,1.9775581487960172,Hawkish
평가서/NNG,19,10,29,1.7221235545765314,Hawkish
선두/NNG,68,43,111,1.433346410173857,Hawkish
만기보유증권/NNG,21,12,33,1.5861664318468052,Hawkish
단기자금시장/NNG;불안/NNG,22,14,36,1.424312714311417,Hawkish
꾸준/NNG,387,261,648,1.3439439718110862,Hawkish
기대/NNG;하회/NNG,18,12,30,1.3595712272972618,Hawkish
순기/NNG,30,14,44,1.9422446104246596,Hawkish
파티/NNG,20,11,31,1.647965123996681,Hawkish
가릴/VV,12,7,19,1.5537956883397277,Hawkish
학부/NNG,14,9,23,1.4099257171971604,Hawkish
수출/NNG;플러스/NNG,13,5,18,2.3565901273152536,Hawkish
수가/NNG,15,4,19,3.398928068243154,Hawkish
금융시장/NNG;위험/NNG;회피/NNG,13,7,20,1.6832786623680382,Hawkish
관문/NNG,15,6,21,2.265952045495436,Hawkish
레이트/NNG,43,23,66,1.6945380514139783,Hawkish
물가/NNG;지표/NNG;경계/NNG,20,12,32,1.5106346969969575,Hawkish
베이비스텝/NNG,32,14,46,2.0717275844529706,Hawkish
관세율/NNG,39,22,61,1.606765995896764,Hawkish
다세대/NNG,21,14,35,1.3595712272972618,Hawkish
추세선/NNG,51,21,72,2.2012105584812804,Hawkish
기국/NNG,50,23,73,1.9703930830395098,Hawkish
물가/NNG;상승률/NNG;상회/NNG,21,8,29,2.379249647770208,Hawkish
소신/NNG,14,8,22,1.5861664318468052,Hawkish
중요도/NNG,78,52,130,1.3595712272972615,Hawkish
민감/NNG;금리/NNG;하락/NNG,31,11,42,2.554345942194855,Hawkish
gdp/NNG;상승/NNG,16,11,27,1.3183720991973447,Hawkish
너리/NNG,20,8,28,2.2659520454954363,Hawkish
전기차/NNG,436,302,738,1.3085497905112717,Hawkish
형민/NNG,56,27,83,1.8799009562628803,Hawkish
대출/NNG;연체율/NNG;상승/NNG,14,7,21,1.812761636396349,Hawkish
전원/NNG,262,120,382,1.978931453066014,Hawkish
기준점/NNG,36,23,59,1.418683019788447,Hawkish
한참/NNG,44,24,68,1.661698166696653,Hawkish
물건/NNG,107,46,153,2.1083205988522753,Hawkish
신용등급/NNG;전망/NNG;하향/NNG,38,24,62,1.4351029621471094,Hawkish
재정/NNG;우려/NNG,19,9,28,1.9134706161961461,Hawkish
안전망/NNG,18,5,23,3.262970945513428,Hawkish
교교/NNG,74,47,121,1.427067671205636,Hawkish
확약/NNG,47,25,72,1.703995938212568,Hawkish
기술적/VAX;경기/NNG;침체/NNG,18,11,29,1.4831686115970129,Hawkish
위기관리/NNG,16,11,27,1.3183720991973447,Hawkish
생필품/NNG,29,12,41,2.1904203106455884,Hawkish
고분/NNG,16,2,18,7.251046545585395,Hawkish
절하/NNG;우려/NNG,20,2,22,9.063808181981745,Hawkish
취약국/NNG,41,14,55,2.654400967580368,Hawkish
운임/NNG,117,59,176,1.7973992496472273,Hawkish
주재/NNG,203,94,297,1.957396873342866,Hawkish
어렵/VA;금리/NNG;인상/NNG,18,9,27,1.812761636396349,Hawkish
화상/NNG,20,13,33,1.3944320279971913,Hawkish
팽팽/MAG,13,5,18,2.3565901273152536,Hawkish
금리/NNG;불확실성/NNG,55,29,84,1.7189981034792963,Hawkish
국채/NNG;발행/NNG;확대/NNG,33,22,55,1.3595712272972618,Hawkish
막막/NNG,108,13,121,7.529932951184834,Hawkish
우선시/NNG,44,25,69,1.5952302400287868,Hawkish
수주/NNG;확대/NNG,16,5,21,2.9004186182341583,Hawkish
기간프리미엄/NNG,329,222,551,1.343240041383781,Hawkish
리보금리/NNG,79,51,130,1.404001659561878,Hawkish
경제자유구역/NNG,24,3,27,7.251046545585395,Hawkish
이수/NNG,29,7,36,3.755006246821009,Hawkish
째째/NNG,15,6,21,2.265952045495436,Hawkish
수출/NNG;회복/NNG,66,45,111,1.3293585333573226,Hawkish
고개/NNG,150,96,246,1.4162200284346476,Hawkish
재무/NNG;부담/NNG,82,54,136,1.3763560572638944,Hawkish
중개/NNG,146,68,214,1.946052933190198,Hawkish
변화율/NNG,64,42,106,1.3811517229686467,Hawkish
마마/NNG,187,103,290,1.6455651747869768,Hawkish
강하/VA;상승/NNG,33,23,56,1.3004594348060765,Hawkish
자산/NNG;가격/NNG;상승/NNG,47,30,77,1.4199966151771402,Hawkish
월중/NNG,93,39,132,2.1613696433956466,Hawkish
징계/NNG,17,10,27,1.5408473909368965,Hawkish
요충지/NNG,22,2,24,9.970189000179918,Hawkish
추락/NNG,104,48,152,1.9638251060960445,Hawkish
높/VA;물가/NNG;안정/NNG,33,23,56,1.3004594348060765,Hawkish
개입/NNG,1679,1009,2688,1.50823924058943,Hawkish
경기/NNG;둔화/NNG;압력/NNG,16,5,21,2.9004186182341583,Hawkish
자금/NNG;유입/NNG;둔화/NNG,27,12,39,2.0393568409458926,Hawkish
오미크론/NNG,79,9,88,7.956009404183976,Hawkish
국은/NNG,99,50,149,1.7946340200323851,Hawkish
도가/NNG,15,7,22,1.9422446104246596,Hawkish
가치사슬/NNG,25,4,29,5.66488011373859,Hawkish
합격/NNG,19,4,23,4.3053088864413285,Hawkish
현지법인/NNG,25,11,36,2.059956404995851,Hawkish
한중일/NNG,16,11,27,1.3183720991973447,Hawkish
자산/NNG;건전성/NNG;저하/NNG,26,16,42,1.4728688295720334,Hawkish
간주/NNG,107,61,168,1.589881107331224,Hawkish
집합/NNG,17,10,27,1.5408473909368965,Hawkish
높/VA;물가/NNG;상승/NNG;압력/NNG,23,8,31,2.6058448523197515,Hawkish
선발/NNG,26,16,42,1.4728688295720334,Hawkish
쉽/VA;금리/NNG;인하/NNG,14,6,20,2.1148885757957405,Hawkish
채권시장/NNG;소폭/MAG;강세/NNG,20,9,29,2.0141795959959437,Hawkish
원형/NNG,19,9,28,1.9134706161961461,Hawkish
절대로/MAG,14,5,19,2.5378662909548884,Hawkish
짊어지/VV,59,3,62,17.825489424564097,Hawkish
설상가상/NNG,18,6,24,2.7191424545945235,Hawkish
재고/NNG;증가/NNG,22,14,36,1.424312714311417,Hawkish
높/VA;인플레이션/NNG;금리/NNG;인상/NNG,14,4,18,3.1723328636936103,Hawkish
하반/NNG,119,51,170,2.11488857579574,Hawkish
쿠폰금리/NNG,45,25,70,1.6314854727567139,Hawkish
올레/NNG,143,87,230,1.4897983563487236,Hawkish
위험/NNG;경고/NNG,19,10,29,1.7221235545765314,Hawkish
거들/VV,18,9,27,1.812761636396349,Hawkish
금리/NNG;인하/NNG;늦/VV,38,14,52,2.460176506537902,Hawkish
제1금융권/NNG,24,13,37,1.6733184335966296,Hawkish
힘겨루기/NNG,13,4,17,2.9457376591440667,Hawkish
징역/NNG,28,11,39,2.3071511735953534,Hawkish
제약회사/NNG,22,6,28,3.323396333393306,Hawkish
뚫리/VV,15,8,23,1.699464034121577,Hawkish
연체액/NNG,25,7,32,3.237074350707766,Hawkish
감행/NNG,57,28,85,1.8451323799034267,Hawkish
과열/NNG;완화/NNG,12,6,18,1.8127616363963488,Hawkish
캡틴/NNG,18,2,20,8.15742736378357,Hawkish
여소/NNG,36,14,50,2.3306935325095917,Hawkish
속하/VV,90,56,146,1.4566834578184946,Hawkish
해협/NNG,112,20,132,5.075732581909777,Hawkish
농업/NNG,129,74,203,1.58004223712925,Hawkish
원자재기업/NNG,17,5,22,3.081694781873793,Hawkish
콕스/NNG,13,7,20,1.6832786623680382,Hawkish
물가/NNG;상회/NNG,24,11,35,1.977558148796017,Hawkish
집집/NNG,33,22,55,1.3595712272972618,Hawkish
전자지갑/NNG,21,1,22,19.033997182161663,Hawkish
고갈/NNG,65,30,95,1.9638251060960445,Hawkish
금융시장/NNG;불안/NNG;확대/NNG,12,5,17,2.1753139636756185,Hawkish
국고채/NNG;금리/NNG;약세/NNG,12,7,19,1.5537956883397277,Hawkish
발효/NNG,53,33,86,1.4557025261970682,Hawkish
이동성/NNG,24,14,38,1.5537956883397277,Hawkish
신성장/NNG,31,21,52,1.3379907316258763,Hawkish
앨런/NNG,13,9,22,1.309216737397363,Hawkish
상승률/NNG;예상/NNG;웃돌/VV,13,9,22,1.309216737397363,Hawkish
기념사/NNG,12,7,19,1.5537956883397277,Hawkish
남음/NNG,13,8,21,1.4728688295720334,Hawkish
분조/NNG,12,8,20,1.3595712272972615,Hawkish
성장/NNG;전망/NNG;상향/NNG,18,9,27,1.812761636396349,Hawkish
보험금/NNG,69,47,116,1.3306441799079582,Hawkish
매수비중/NNG,23,13,36,1.6035968321967702,Hawkish
부채비율/NNG;개선/NNG,17,6,23,2.5680789848948273,Hawkish
플래트닝/NNG;압력/NNG,15,9,24,1.5106346969969573,Hawkish
억억/MAG,19,6,25,2.870205924294219,Hawkish
인상/NNG;확대/NNG,11,6,17,1.661698166696653,Hawkish
앞앞/NNG,73,24,97,2.7569083220194472,Hawkish
비용/NNG;압력/NNG,21,11,32,1.7303633801965148,Hawkish
실개입/NNG,179,80,259,2.0280270807184153,Hawkish
소요/NNG,515,341,856,1.3688742562230494,Hawkish
불완전/NNG,12,8,20,1.3595712272972615,Hawkish
일으키/VV,111,64,175,1.5720042315624587,Hawkish
물가/NNG;상승/NNG;압력/NNG;확대/NNG,16,8,24,1.8127616363963488,Hawkish
고국/NNG,301,149,450,1.831010914615104,Hawkish
유동자산/NNG,81,27,108,2.7191424545945235,Hawkish
탕자/NNG,29,1,30,26.28504372774706,Hawkish
개방형펀드/NNG,28,3,31,8.459554303182962,Hawkish
장시/NNG,236,163,399,1.3123059699065593,Hawkish
수분/NNG,14,6,20,2.1148885757957405,Hawkish
잠시/NNG,17,9,26,1.7120526565965517,Hawkish
물가/NNG;금융안정/NNG,27,9,36,2.7191424545945235,Hawkish
순이자이익/NNG,54,9,63,5.438284909189047,Hawkish
불변/NNG,34,20,54,1.5408473909368965,Hawkish
미분양/NNG,787,119,906,5.994300032957675,Hawkish
조각/NNG,21,7,28,2.7191424545945235,Hawkish
빡빡/NNG,13,5,18,2.3565901273152536,Hawkish
근원/NNG;인플레이션/NNG;높/VA,13,4,17,2.9457376591440667,Hawkish
환경/NNG;녹록/NNG;않/VX,16,7,23,2.0717275844529706,Hawkish
개선/NNG;더디/VA,17,11,28,1.4007703553971786,Hawkish
투자심리/NNG;살/VV,19,11,30,1.5655668677968468,Hawkish
과실/NNG,23,12,35,1.737229901546501,Hawkish
관리자/NNG,22,12,34,1.661698166696653,Hawkish
매달/NNG,24,8,32,2.719142454594523,Hawkish
물별/NNG,41,16,57,2.322600846632822,Hawkish
피벗/NNG,286,146,432,1.7755131096210814,Hawkish
프로퍼티/NNG,16,8,24,1.8127616363963488,Hawkish
차선/NNG,26,9,35,2.618433474794726,Hawkish
뱅커/NNG,16,4,20,3.6255232727926976,Hawkish
재생에너지/NNG,197,72,269,2.479958627570005,Hawkish
부동산/NNG;가격/NNG;급등/NNG,18,9,27,1.812761636396349,Hawkish
임금/NNG;상승률/NNG;하락/NNG,12,7,19,1.5537956883397277,Hawkish
수출/NNG;양호/NNG,22,14,36,1.424312714311417,Hawkish
저항선/NNG,151,97,248,1.410963954102313,Hawkish
쪼그라들/VV,13,9,22,1.309216737397363,Hawkish
망하/VV,21,6,27,3.1723328636936103,Hawkish
깜짝/MAG;성장/NNG,42,8,50,4.758499295540416,Hawkish
순부채비율/NNG,14,4,18,3.1723328636936103,Hawkish
소비자/NNG;물가/NNG;상승률/NNG;둔화/NNG,28,15,43,1.6919108606365922,Hawkish
내건/VV,11,7,18,1.424312714311417,Hawkish
찜찜/NNG,14,9,23,1.4099257171971604,Hawkish
상향/NNG;위험/NNG,13,6,19,1.9638251060960445,Hawkish
금리/NNG;인하/NNG;미루/VV,56,37,93,1.3718196167323722,Hawkish
피봇/NNG,159,56,215,2.573474108812674,Hawkish
상승률/NNG;상승/NNG,16,9,25,1.6113436767967546,Hawkish
글로벌/NNG;경기/NNG;둔화/NNG,54,35,89,1.398416119505755,Hawkish
작음/NNG,14,7,21,1.812761636396349,Hawkish
연율환산/NNG,40,12,52,3.021269393993915,Hawkish
안정/NNG;하향/NNG,13,9,22,1.309216737397363,Hawkish
티티티/NNG,21,11,32,1.7303633801965148,Hawkish
국제/NNG;금융시장/NNG;불안/NNG,13,9,22,1.309216737397363,Hawkish
블랙아웃/NNG,88,58,146,1.375198482783437,Hawkish
민원/NNG,73,25,98,2.6466319891386694,Hawkish
수입/NNG;물가/NNG;오르/VV,12,6,18,1.8127616363963488,Hawkish
박박/MAG,17,6,23,2.5680789848948273,Hawkish
지닌다/VV,18,7,25,2.3306935325095917,Hawkish
정부채/NNG,247,153,400,1.4632422359147002,Hawkish
환금성/NNG,21,9,30,2.1148885757957405,Hawkish
높/VA;임금/NNG;상승/NNG,11,6,17,1.661698166696653,Hawkish
소비자/NNG;물가/NNG;상승률/NNG;높/VA,17,3,20,5.136157969789655,Hawkish
버틸/VV,58,34,92,1.5461790428086506,Hawkish
점인/NNG,22,15,37,1.3293585333573226,Hawkish
알아보/VV,21,13,34,1.464153629397051,Hawkish
성장/NNG;경로/NNG;불확실성/NNG,16,10,26,1.4502093091170791,Hawkish
감자/NNG,31,19,50,1.4788318612707056,Hawkish
울울/NNG,26,13,39,1.8127616363963488,Hawkish
여주/NNG,19,10,29,1.7221235545765314,Hawkish
물가/NNG;상향/NNG,30,16,46,1.699464034121577,Hawkish
토로/NNG,27,16,43,1.5295176307094194,Hawkish
원가/NNG,281,167,448,1.5251078437945331,Hawkish
오래/MAG,543,336,879,1.4647761436952642,Hawkish
채용/NNG,162,110,272,1.3348517504373116,Hawkish
긴축/NNG;부담/NNG,31,18,49,1.560989186896856,Hawkish
전부/NNG,44,25,69,1.5952302400287868,Hawkish
기대/NNG;인플레이션/NNG;하락/NNG,52,32,84,1.4728688295720334,Hawkish
우선/NNG,97,57,154,1.5424375327232092,Hawkish
전망/NNG;영향/NNG;줄/VV,18,1,19,16.31485472756714,Hawkish
